SampleID	Insertions	POP
HG01912	12	ACB
HG01914	15	ACB
HG01915	10	ACB
HG01916	0	ACB
HG01956	12	ACB
HG01958	12	ACB
HG01959	0	ACB
HG01960	0	ACB
HG01985	9	ACB
HG01986	14	ACB
HG01987	0	ACB
HG01988	13	ACB
HG01989	11	ACB
HG01990	14	ACB
HG02009	12	ACB
HG02010	12	ACB
HG02011	0	ACB
HG02012	9	ACB
HG02013	13	ACB
HG02014	14	ACB
HG02051	13	ACB
HG02052	14	ACB
HG02053	13	ACB
HG02054	10	ACB
HG02055	0	ACB
HG02095	12	ACB
HG02107	14	ACB
HG02108	14	ACB
HG02111	12	ACB
HG02143	11	ACB
HG02144	12	ACB
HG02145	0	ACB
HG02255	13	ACB
HG02256	12	ACB
HG02257	0	ACB
HG02258	0	ACB
HG02280	0	ACB
HG02281	11	ACB
HG02282	13	ACB
HG02283	12	ACB
HG02284	12	ACB
HG02307	12	ACB
HG02308	9	ACB
HG02309	14	ACB
HG02314	11	ACB
HG02315	12	ACB
HG02316	0	ACB
HG02317	11	ACB
HG02318	13	ACB
HG02321	0	ACB
HG02322	9	ACB
HG02323	13	ACB
HG02325	12	ACB
HG02330	14	ACB
HG02332	11	ACB
HG02334	13	ACB
HG02337	10	ACB
HG02339	11	ACB
HG02343	12	ACB
HG02419	15	ACB
HG02420	15	ACB
HG02427	11	ACB
HG02428	0	ACB
HG02429	13	ACB
HG02433	12	ACB
HG02436	0	ACB
HG02439	13	ACB
HG02442	13	ACB
HG02445	14	ACB
HG02449	10	ACB
HG02450	13	ACB
HG02451	0	ACB
HG02455	13	ACB
HG02470	11	ACB
HG02471	11	ACB
HG02476	14	ACB
HG02477	10	ACB
HG02478	0	ACB
HG02479	13	ACB
HG02480	0	ACB
HG02481	13	ACB
HG02484	14	ACB
HG02485	12	ACB
HG02486	0	ACB
HG02489	14	ACB
HG02496	11	ACB
HG02497	14	ACB
HG02501	10	ACB
HG02502	12	ACB
HG02505	9	ACB
HG02508	12	ACB
HG02511	11	ACB
HG02536	11	ACB
HG02537	13	ACB
HG02541	13	ACB
HG02545	12	ACB
HG02546	11	ACB
HG02547	0	ACB
HG02549	14	ACB
HG02554	13	ACB
HG02555	13	ACB
HG02557	13	ACB
HG02558	9	ACB
HG02559	0	ACB
HG02577	11	ACB
HG02580	10	ACB
HG01879	13	ACB
NA20845	9	GIH
NA20846	12	GIH
NA20847	13	GIH
NA20849	12	GIH
NA20850	12	GIH
NA20851	13	GIH
NA20852	13	GIH
NA20853	13	GIH
NA20854	12	GIH
NA20856	10	GIH
NA20858	12	GIH
NA20859	10	GIH
NA20861	10	GIH
NA20862	12	GIH
NA20863	12	GIH
NA20864	11	GIH
NA20866	11	GIH
NA20867	12	GIH
NA20868	12	GIH
NA20869	12	GIH
NA20870	10	GIH
NA20871	12	GIH
NA20872	10	GIH
NA20873	0	GIH
NA20874	12	GIH
NA20875	14	GIH
NA20876	14	GIH
NA20877	9	GIH
NA20878	11	GIH
NA20879	0	GIH
NA20881	13	GIH
NA20882	11	GIH
NA20883	0	GIH
NA20884	11	GIH
NA20885	13	GIH
NA20886	11	GIH
NA20887	12	GIH
NA20888	12	GIH
NA20889	12	GIH
NA20890	14	GIH
NA20891	10	GIH
NA20892	10	GIH
NA20893	8	GIH
NA20894	12	GIH
NA20895	12	GIH
NA20896	10	GIH
NA20897	12	GIH
NA20898	12	GIH
NA20899	12	GIH
NA20900	9	GIH
NA20901	12	GIH
NA20902	11	GIH
NA20903	12	GIH
NA20904	12	GIH
NA20905	11	GIH
NA20906	12	GIH
NA20907	0	GIH
NA20908	10	GIH
NA20909	0	GIH
NA20910	14	GIH
NA20911	12	GIH
NA21086	9	GIH
NA21087	13	GIH
NA21088	14	GIH
NA21089	10	GIH
NA21090	13	GIH
NA21091	13	GIH
NA21092	10	GIH
NA21093	11	GIH
NA21094	12	GIH
NA21095	10	GIH
NA21097	12	GIH
NA21098	11	GIH
NA21099	12	GIH
NA21100	11	GIH
NA21101	11	GIH
NA21102	11	GIH
NA21103	12	GIH
NA21104	10	GIH
NA21105	12	GIH
NA21106	12	GIH
NA21107	11	GIH
NA21108	11	GIH
NA21109	12	GIH
NA21110	11	GIH
NA21111	11	GIH
NA21112	10	GIH
NA21113	11	GIH
NA21114	11	GIH
NA21115	13	GIH
NA21116	13	GIH
NA21117	12	GIH
NA21118	11	GIH
NA21119	12	GIH
NA21120	11	GIH
NA21121	0	GIH
NA21122	10	GIH
NA21123	13	GIH
NA21124	12	GIH
NA21125	10	GIH
NA21126	11	GIH
NA21127	10	GIH
NA21128	11	GIH
NA21129	12	GIH
NA21130	12	GIH
NA21133	13	GIH
NA21134	0	GIH
NA21135	12	GIH
NA21137	12	GIH
NA21141	11	GIH
NA21142	13	GIH
NA21143	14	GIH
NA21144	9	GIH
NA20845	9	GIH
HG01583	10	PJL
HG01586	10	PJL
HG01589	12	PJL
HG01590	0	PJL
HG01593	11	PJL
HG01594	0	PJL
HG02490	13	PJL
HG02491	14	PJL
HG02492	0	PJL
HG02493	10	PJL
HG02494	11	PJL
HG02495	0	PJL
HG02597	11	PJL
HG02599	0	PJL
HG02600	11	PJL
HG02601	10	PJL
HG02602	0	PJL
HG02603	12	PJL
HG02604	11	PJL
HG02605	0	PJL
HG02648	12	PJL
HG02649	12	PJL
HG02650	0	PJL
HG02651	12	PJL
HG02652	13	PJL
HG02653	0	PJL
HG02654	10	PJL
HG02655	11	PJL
HG02656	0	PJL
HG02657	14	PJL
HG02658	11	PJL
HG02659	0	PJL
HG02660	11	PJL
HG02661	11	PJL
HG02662	0	PJL
HG02681	9	PJL
HG02682	10	PJL
HG02683	0	PJL
HG02684	11	PJL
HG02685	11	PJL
HG02686	0	PJL
HG02687	12	PJL
HG02688	8	PJL
HG02689	0	PJL
HG02690	12	PJL
HG02691	13	PJL
HG02692	0	PJL
HG02694	9	PJL
HG02696	12	PJL
HG02697	12	PJL
HG02698	0	PJL
HG02699	11	PJL
HG02700	12	PJL
HG02701	0	PJL
HG02724	13	PJL
HG02725	11	PJL
HG02726	0	PJL
HG02727	9	PJL
HG02728	12	PJL
HG02729	0	PJL
HG02731	10	PJL
HG02733	13	PJL
HG02734	14	PJL
HG02735	0	PJL
HG02736	10	PJL
HG02737	12	PJL
HG02738	0	PJL
HG02774	11	PJL
HG02775	13	PJL
HG02776	0	PJL
HG02778	12	PJL
HG02779	0	PJL
HG02780	9	PJL
HG02781	0	PJL
HG02783	10	PJL
HG02784	12	PJL
HG02785	0	PJL
HG02786	10	PJL
HG02787	10	PJL
HG02788	0	PJL
HG02789	10	PJL
HG02790	11	PJL
HG02791	0	PJL
HG02792	11	PJL
HG02793	9	PJL
HG02794	0	PJL
HG03015	11	PJL
HG03016	11	PJL
HG03017	0	PJL
HG03018	10	PJL
HG03019	12	PJL
HG03021	11	PJL
HG03022	11	PJL
HG03023	0	PJL
HG03228	11	PJL
HG03229	13	PJL
HG03230	0	PJL
HG03234	12	PJL
HG03235	13	PJL
HG03236	0	PJL
HG03237	12	PJL
HG03238	13	PJL
HG03239	0	PJL
HG03487	0	PJL
HG03488	11	PJL
HG03489	0	PJL
HG03490	9	PJL
HG03491	12	PJL
HG03492	0	PJL
HG03618	0	PJL
HG03619	10	PJL
HG03620	0	PJL
HG03621	0	PJL
HG03624	13	PJL
HG03625	8	PJL
HG03626	0	PJL
HG03629	12	PJL
HG03631	8	PJL
HG03633	0	PJL
HG03634	13	PJL
HG03635	0	PJL
HG03636	11	PJL
HG03638	0	PJL
HG03639	0	PJL
HG03640	12	PJL
HG03641	0	PJL
HG03649	10	PJL
HG03650	0	PJL
HG03651	0	PJL
HG03652	12	PJL
HG03653	9	PJL
HG03654	0	PJL
HG03656	0	PJL
HG03657	0	PJL
HG03660	13	PJL
HG03663	11	PJL
HG03667	13	PJL
HG03668	9	PJL
HG03669	0	PJL
HG03699	0	PJL
HG03700	0	PJL
HG03701	0	PJL
HG03702	12	PJL
HG03703	13	PJL
HG03704	0	PJL
HG03705	12	PJL
HG03706	11	PJL
HG03707	0	PJL
HG03708	13	PJL
HG03709	9	PJL
HG03710	0	PJL
HG03761	0	PJL
HG03762	12	PJL
HG03763	0	PJL
HG03765	10	PJL
HG03766	0	PJL
HG03767	11	PJL
HG03769	0	PJL
HG01583	10	PJL
NA19648	10	MXL
NA19649	9	MXL
NA19650	0	MXL
NA19651	11	MXL
NA19652	12	MXL
NA19653	0	MXL
NA19654	9	MXL
NA19655	10	MXL
NA19656	0	MXL
NA19657	12	MXL
NA19658	10	MXL
NA19659	0	MXL
NA19660	10	MXL
NA19661	11	MXL
NA19662	0	MXL
NA19663	13	MXL
NA19664	12	MXL
NA19665	0	MXL
NA19669	9	MXL
NA19670	10	MXL
NA19671	0	MXL
NA19672	0	MXL
NA19674	0	MXL
NA19675	12	MXL
NA19676	10	MXL
NA19677	0	MXL
NA19678	13	MXL
NA19679	11	MXL
NA19680	0	MXL
NA19681	11	MXL
NA19682	0	MXL
NA19683	0	MXL
NA19684	11	MXL
NA19685	10	MXL
NA19686	0	MXL
NA19716	11	MXL
NA19717	13	MXL
NA19718	0	MXL
NA19719	0	MXL
NA19720	13	MXL
NA19721	0	MXL
NA19722	10	MXL
NA19723	11	MXL
NA19724	0	MXL
NA19725	13	MXL
NA19726	13	MXL
NA19727	0	MXL
NA19728	11	MXL
NA19729	11	MXL
NA19730	0	MXL
NA19731	12	MXL
NA19732	12	MXL
NA19733	0	MXL
NA19734	12	MXL
NA19735	13	MXL
NA19737	0	MXL
NA19738	0	MXL
NA19740	11	MXL
NA19741	10	MXL
NA19742	0	MXL
NA19746	9	MXL
NA19747	13	MXL
NA19748	0	MXL
NA19749	11	MXL
NA19750	9	MXL
NA19751	0	MXL
NA19752	13	MXL
NA19753	0	MXL
NA19754	0	MXL
NA19755	13	MXL
NA19756	9	MXL
NA19757	0	MXL
NA19758	12	MXL
NA19759	10	MXL
NA19760	0	MXL
NA19761	13	MXL
NA19762	9	MXL
NA19763	0	MXL
NA19764	14	MXL
NA19766	0	MXL
NA19770	10	MXL
NA19771	11	MXL
NA19772	0	MXL
NA19773	13	MXL
NA19774	11	MXL
NA19775	0	MXL
NA19776	11	MXL
NA19777	10	MXL
NA19778	0	MXL
NA19779	13	MXL
NA19780	12	MXL
NA19781	0	MXL
NA19782	11	MXL
NA19783	13	MXL
NA19784	0	MXL
NA19785	13	MXL
NA19786	9	MXL
NA19787	0	MXL
NA19788	10	MXL
NA19789	0	MXL
NA19790	0	MXL
NA19792	12	MXL
NA19794	10	MXL
NA19795	14	MXL
NA19796	0	MXL
NA19797	0	MXL
NA19798	0	MXL
NA19648	10	MXL
HG03713	14	ITU
HG03714	11	ITU
HG03715	12	ITU
HG03716	11	ITU
HG03717	14	ITU
HG03718	11	ITU
HG03719	0	ITU
HG03720	9	ITU
HG03721	0	ITU
HG03722	11	ITU
HG03723	0	ITU
HG03725	0	ITU
HG03727	12	ITU
HG03729	12	ITU
HG03730	13	ITU
HG03731	15	ITU
HG03732	0	ITU
HG03742	10	ITU
HG03770	9	ITU
HG03771	13	ITU
HG03772	13	ITU
HG03773	9	ITU
HG03774	11	ITU
HG03775	14	ITU
HG03777	12	ITU
HG03778	10	ITU
HG03779	10	ITU
HG03780	13	ITU
HG03781	11	ITU
HG03782	11	ITU
HG03783	0	ITU
HG03784	10	ITU
HG03785	10	ITU
HG03786	10	ITU
HG03787	9	ITU
HG03788	13	ITU
HG03789	10	ITU
HG03790	13	ITU
HG03792	11	ITU
HG03861	14	ITU
HG03862	11	ITU
HG03863	10	ITU
HG03864	11	ITU
HG03866	11	ITU
HG03867	11	ITU
HG03868	11	ITU
HG03869	11	ITU
HG03870	10	ITU
HG03871	11	ITU
HG03872	12	ITU
HG03873	14	ITU
HG03874	11	ITU
HG03875	11	ITU
HG03876	0	ITU
HG03879	0	ITU
HG03882	14	ITU
HG03960	12	ITU
HG03963	11	ITU
HG03965	11	ITU
HG03967	13	ITU
HG03968	11	ITU
HG03969	10	ITU
HG03971	10	ITU
HG03972	0	ITU
HG03973	11	ITU
HG03974	10	ITU
HG03976	11	ITU
HG03977	12	ITU
HG03978	12	ITU
HG04001	11	ITU
HG04002	12	ITU
HG04014	12	ITU
HG04015	13	ITU
HG04017	10	ITU
HG04018	10	ITU
HG04019	12	ITU
HG04020	12	ITU
HG04022	10	ITU
HG04023	10	ITU
HG04024	0	ITU
HG04025	13	ITU
HG04026	13	ITU
HG04050	0	ITU
HG04053	0	ITU
HG04054	9	ITU
HG04055	0	ITU
HG04056	8	ITU
HG04058	0	ITU
HG04059	10	ITU
HG04060	11	ITU
HG04061	13	ITU
HG04062	11	ITU
HG04063	11	ITU
HG04070	11	ITU
HG04076	12	ITU
HG04080	11	ITU
HG04090	12	ITU
HG04093	13	ITU
HG04094	13	ITU
HG04096	12	ITU
HG04098	12	ITU
HG04118	14	ITU
HG04198	12	ITU
HG04200	15	ITU
HG04202	12	ITU
HG04206	13	ITU
HG04209	10	ITU
HG04211	11	ITU
HG04212	11	ITU
HG04214	12	ITU
HG04216	9	ITU
HG04217	0	ITU
HG04219	9	ITU
HG04222	13	ITU
HG04225	12	ITU
HG04235	10	ITU
HG04238	13	ITU
HG04239	12	ITU
HG03713	14	ITU
HG00759	12	CDX
HG00766	10	CDX
HG00844	15	CDX
HG00851	13	CDX
HG00864	0	CDX
HG00866	0	CDX
HG00867	11	CDX
HG00879	14	CDX
HG00881	12	CDX
HG00956	13	CDX
HG00978	12	CDX
HG00982	12	CDX
HG00983	0	CDX
HG01028	13	CDX
HG01029	16	CDX
HG01031	14	CDX
HG01046	14	CDX
HG01794	12	CDX
HG01795	14	CDX
HG01796	10	CDX
HG01797	13	CDX
HG01798	12	CDX
HG01799	12	CDX
HG01800	12	CDX
HG01801	9	CDX
HG01802	13	CDX
HG01804	11	CDX
HG01805	12	CDX
HG01806	13	CDX
HG01807	12	CDX
HG01808	12	CDX
HG01809	11	CDX
HG01810	13	CDX
HG01811	12	CDX
HG01812	13	CDX
HG01813	13	CDX
HG01815	13	CDX
HG01816	13	CDX
HG01817	12	CDX
HG02151	13	CDX
HG02152	11	CDX
HG02153	12	CDX
HG02154	9	CDX
HG02155	8	CDX
HG02156	10	CDX
HG02164	12	CDX
HG02165	14	CDX
HG02166	12	CDX
HG02168	0	CDX
HG02169	0	CDX
HG02170	0	CDX
HG02173	0	CDX
HG02176	0	CDX
HG02178	13	CDX
HG02179	12	CDX
HG02180	10	CDX
HG02181	13	CDX
HG02182	12	CDX
HG02184	10	CDX
HG02185	12	CDX
HG02186	12	CDX
HG02187	12	CDX
HG02188	11	CDX
HG02189	0	CDX
HG02190	13	CDX
HG02250	12	CDX
HG02351	13	CDX
HG02353	12	CDX
HG02355	9	CDX
HG02356	14	CDX
HG02358	0	CDX
HG02360	13	CDX
HG02363	13	CDX
HG02364	9	CDX
HG02367	13	CDX
HG02371	12	CDX
HG02372	13	CDX
HG02373	14	CDX
HG02374	13	CDX
HG02375	12	CDX
HG02377	14	CDX
HG02379	13	CDX
HG02380	13	CDX
HG02381	15	CDX
HG02382	14	CDX
HG02383	13	CDX
HG02384	12	CDX
HG02385	10	CDX
HG02386	11	CDX
HG02387	13	CDX
HG02388	12	CDX
HG02389	9	CDX
HG02390	12	CDX
HG02391	9	CDX
HG02392	11	CDX
HG02394	10	CDX
HG02395	15	CDX
HG02396	12	CDX
HG02397	12	CDX
HG02398	11	CDX
HG02399	13	CDX
HG02401	10	CDX
HG02402	11	CDX
HG02405	0	CDX
HG02406	12	CDX
HG02407	12	CDX
HG02408	12	CDX
HG02409	11	CDX
HG02410	13	CDX
HG00759	12	CDX
NA18939	12	JPT
NA18940	11	JPT
NA18941	10	JPT
NA18942	11	JPT
NA18943	11	JPT
NA18944	13	JPT
NA18945	11	JPT
NA18946	12	JPT
NA18947	11	JPT
NA18948	13	JPT
NA18949	9	JPT
NA18950	14	JPT
NA18951	10	JPT
NA18952	11	JPT
NA18953	11	JPT
NA18954	11	JPT
NA18955	0	JPT
NA18956	14	JPT
NA18957	11	JPT
NA18959	11	JPT
NA18960	13	JPT
NA18961	13	JPT
NA18962	9	JPT
NA18963	14	JPT
NA18964	11	JPT
NA18965	11	JPT
NA18966	13	JPT
NA18967	10	JPT
NA18968	12	JPT
NA18969	11	JPT
NA18970	14	JPT
NA18971	13	JPT
NA18972	12	JPT
NA18973	13	JPT
NA18974	14	JPT
NA18975	9	JPT
NA18976	13	JPT
NA18977	11	JPT
NA18978	11	JPT
NA18979	7	JPT
NA18980	12	JPT
NA18981	12	JPT
NA18982	0	JPT
NA18983	11	JPT
NA18984	0	JPT
NA18985	13	JPT
NA18986	0	JPT
NA18987	14	JPT
NA18988	10	JPT
NA18989	10	JPT
NA18990	13	JPT
NA18991	9	JPT
NA18992	13	JPT
NA18993	11	JPT
NA18994	7	JPT
NA18995	13	JPT
NA18997	9	JPT
NA18998	10	JPT
NA18999	12	JPT
NA19000	0	JPT
NA19001	10	JPT
NA19002	9	JPT
NA19003	11	JPT
NA19004	11	JPT
NA19005	11	JPT
NA19006	10	JPT
NA19007	13	JPT
NA19009	0	JPT
NA19010	14	JPT
NA19011	13	JPT
NA19012	12	JPT
NA19054	10	JPT
NA19055	0	JPT
NA19056	12	JPT
NA19057	11	JPT
NA19058	0	JPT
NA19059	12	JPT
NA19060	0	JPT
NA19062	12	JPT
NA19063	0	JPT
NA19064	0	JPT
NA19065	12	JPT
NA19066	0	JPT
NA19067	12	JPT
NA19068	12	JPT
NA19070	12	JPT
NA19072	9	JPT
NA19074	11	JPT
NA19075	0	JPT
NA19076	13	JPT
NA19077	13	JPT
NA19078	11	JPT
NA19079	14	JPT
NA19080	11	JPT
NA19081	10	JPT
NA19082	11	JPT
NA19083	11	JPT
NA19084	12	JPT
NA19085	11	JPT
NA19086	9	JPT
NA19087	10	JPT
NA19088	12	JPT
NA19089	12	JPT
NA19090	13	JPT
NA19091	11	JPT
NA18939	12	JPT
HG00551	11	PUR
HG00552	0	PUR
HG00553	11	PUR
HG00554	11	PUR
HG00555	0	PUR
HG00637	10	PUR
HG00638	11	PUR
HG00639	0	PUR
HG00640	11	PUR
HG00641	12	PUR
HG00642	0	PUR
HG00731	10	PUR
HG00732	14	PUR
HG00733	11	PUR
HG00734	12	PUR
HG00735	0	PUR
HG00736	13	PUR
HG00737	9	PUR
HG00738	0	PUR
HG00739	11	PUR
HG00740	11	PUR
HG00741	0	PUR
HG00742	12	PUR
HG00743	12	PUR
HG01047	10	PUR
HG01048	10	PUR
HG01049	12	PUR
HG01050	0	PUR
HG01051	12	PUR
HG01052	13	PUR
HG01053	0	PUR
HG01054	13	PUR
HG01055	12	PUR
HG01056	0	PUR
HG01058	10	PUR
HG01060	10	PUR
HG01061	12	PUR
HG01062	0	PUR
HG01063	10	PUR
HG01064	12	PUR
HG01066	11	PUR
HG01067	11	PUR
HG01068	0	PUR
HG01069	11	PUR
HG01070	11	PUR
HG01071	0	PUR
HG01072	12	PUR
HG01073	11	PUR
HG01074	0	PUR
HG01075	11	PUR
HG01077	13	PUR
HG01079	13	PUR
HG01080	11	PUR
HG01081	0	PUR
HG01082	13	PUR
HG01083	13	PUR
HG01084	0	PUR
HG01085	10	PUR
HG01086	12	PUR
HG01087	0	PUR
HG01088	12	PUR
HG01089	12	PUR
HG01090	0	PUR
HG01092	12	PUR
HG01094	12	PUR
HG01095	15	PUR
HG01096	0	PUR
HG01097	10	PUR
HG01098	13	PUR
HG01099	0	PUR
HG01100	0	PUR
HG01101	0	PUR
HG01102	12	PUR
HG01103	0	PUR
HG01104	12	PUR
HG01105	10	PUR
HG01106	0	PUR
HG01107	11	PUR
HG01108	12	PUR
HG01109	0	PUR
HG01110	12	PUR
HG01111	12	PUR
HG01161	12	PUR
HG01162	11	PUR
HG01164	14	PUR
HG01167	0	PUR
HG01168	0	PUR
HG01169	0	PUR
HG01170	12	PUR
HG01171	13	PUR
HG01172	0	PUR
HG01173	11	PUR
HG01174	12	PUR
HG01175	0	PUR
HG01176	0	PUR
HG01177	9	PUR
HG01178	0	PUR
HG01182	0	PUR
HG01183	0	PUR
HG01184	0	PUR
HG01187	0	PUR
HG01188	0	PUR
HG01189	0	PUR
HG01190	9	PUR
HG01191	13	PUR
HG01192	0	PUR
HG01195	0	PUR
HG01197	12	PUR
HG01198	11	PUR
HG01199	0	PUR
HG01200	9	PUR
HG01204	0	PUR
HG01205	9	PUR
HG01206	0	PUR
HG01241	10	PUR
HG01242	14	PUR
HG01243	0	PUR
HG01247	12	PUR
HG01248	10	PUR
HG01249	0	PUR
HG01286	12	PUR
HG01301	0	PUR
HG01302	12	PUR
HG01303	12	PUR
HG01305	8	PUR
HG01308	13	PUR
HG01311	11	PUR
HG01312	9	PUR
HG01322	0	PUR
HG01323	14	PUR
HG01324	0	PUR
HG01325	10	PUR
HG01326	14	PUR
HG01327	0	PUR
HG01392	8	PUR
HG01393	12	PUR
HG01394	0	PUR
HG01395	12	PUR
HG01396	13	PUR
HG01397	0	PUR
HG01398	11	PUR
HG01402	14	PUR
HG01403	11	PUR
HG01404	0	PUR
HG01405	12	PUR
HG01411	0	PUR
HG01412	15	PUR
HG01413	12	PUR
HG01414	10	PUR
HG01415	0	PUR
HG00551	11	PUR
